Review,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
R_w2v_train_959,-0.04380232,0.11605486,-0.016557727,0.073307134,0.044308808,-0.29601997,0.12593342,0.40729317,-0.11327661,-0.040627424,-0.084418975,-0.16136053,-0.07465286,0.04928677,0.10082597,-0.14227945,0.10365827,-0.15496546,-0.059553582,-0.3455433,0.17374896,0.07027963,0.12890245,-0.05181953,-0.09339271,0.054277092,-0.09381608,-0.069230385,-0.13688739,0.0185367,0.16512553,-0.027462244,0.13205625,-0.15141429,-0.106221385,0.22189224,0.010016364,-0.10047076,-0.16399342,-0.27552795,-0.05819815,-0.1550471,-0.07423102,0.07451602,0.1940794,-0.01636312,-0.15141319,-0.007833912,0.11801103,0.14083901,0.10947571,-0.037050992,-0.07259709,-0.09357524,-0.05458371,0.046231512,0.16050665,-0.033436537,-0.16106206,0.057497237,0.024402909,0.06966052,0.07340051,-0.026125295,-0.16872986,0.21478663,0.059252296,0.2503312,-0.19474776,0.15135212,-0.11836162,0.09619486,0.15896744,0.018611891,0.16195716,0.10463353,0.0019065343,0.08724133,-0.13752207,-0.09034083,-0.08877218,-0.022116562,-0.15494764,0.21472754,0.0154973315,0.07830199,0.06999143,0.1980563,0.18693362,-0.006770453,0.3100107,0.17412816,0.051831245,0.034017947,0.4171959,0.18757766,0.16331302,-0.2032001,0.058047354,-0.06380006
R_w2v_train_960,-0.029474206,0.1176194,-0.010126334,0.12559599,0.06663175,-0.35551363,0.1983096,0.49412465,-0.16165236,-0.059932612,-0.10129538,-0.18750355,-0.07921927,0.075567044,0.09964916,-0.15446377,0.15473962,-0.1450901,-0.095340595,-0.4188984,0.21602207,0.052000284,0.16474174,-0.06585172,-0.09916106,0.03408531,-0.09305738,-0.045881968,-0.16951384,0.030156413,0.17782539,-0.066394486,0.16738424,-0.23776278,-0.065363,0.30423325,0.065527946,-0.068880856,-0.15578991,-0.27437806,-0.04492289,-0.20451945,-0.14733636,0.068054065,0.22112271,-0.02389857,-0.15214229,-0.029178228,0.17666826,0.15506594,0.12592483,-0.0718018,-0.051310614,-0.07746637,-0.07500872,0.053276803,0.18708548,-0.0509744,-0.14665683,0.097587764,0.03389144,0.030273335,0.14550379,-0.009772293,-0.17866507,0.28848696,0.09780817,0.34058058,-0.24584574,0.20073521,-0.101876356,0.13100788,0.19457783,0.06453282,0.19340496,0.08240783,0.035540625,0.10696595,-0.16649789,-0.09421038,-0.18747155,-0.039546944,-0.20675644,0.22981945,-0.047946773,-0.0027816892,0.13699405,0.19610792,0.2311131,0.00094782235,0.33404177,0.20513389,0.074016616,0.024523307,0.4717574,0.21517035,0.15616535,-0.20382406,0.033252567,-0.074112535
R_w2v_train_961,-0.054361552,0.14132488,-0.018207345,0.09057224,0.06518179,-0.32134223,0.2038774,0.47769868,-0.17675656,-0.08009718,-0.109837346,-0.18829174,-0.06543701,0.07220749,0.077889465,-0.17154348,0.13383333,-0.17144965,-0.09295768,-0.40044716,0.18099244,0.039096672,0.17357612,-0.037978258,-0.1281261,0.025975404,-0.0676367,-0.046731677,-0.14000861,0.043282423,0.20379074,-0.06012697,0.13511306,-0.2545891,-0.059409697,0.29705593,0.07514671,-0.10059307,-0.15260707,-0.28513965,-0.059934545,-0.18903925,-0.08649389,0.07828275,0.22242595,-0.018954363,-0.16881745,-0.0076676155,0.14232022,0.14816839,0.10721898,-0.05198304,-0.041235294,-0.09278181,-0.07506139,0.051667213,0.17011625,-0.032795284,-0.14618431,0.07822063,0.06438797,0.02848758,0.14774765,-0.0042779804,-0.15559374,0.24222358,0.062106986,0.3308239,-0.24697071,0.16703399,-0.08076913,0.13510032,0.17624332,0.08483102,0.17028181,0.11563563,0.0070576216,0.104802854,-0.15979803,-0.055564642,-0.1501411,-0.022492079,-0.19314478,0.20990078,-0.034174327,0.0067244675,0.15021893,0.2276537,0.22660525,0.034109667,0.31723192,0.21953924,0.016424624,0.02730836,0.44872165,0.22281696,0.1660514,-0.2542244,0.08551246,-0.10215307
R_w2v_train_962,-0.03928755,0.11455865,-0.0008791109,0.07156675,0.03967604,-0.23845047,0.1269879,0.35370186,-0.115187,-0.042304374,-0.07262012,-0.1393188,-0.054436296,0.04378698,0.065043,-0.12651202,0.09837475,-0.125835,-0.05686843,-0.2910973,0.14184338,0.04716229,0.1050109,-0.0403163,-0.08301918,0.03878525,-0.080829956,-0.05628373,-0.118074,0.020832798,0.13942829,-0.027315868,0.10547469,-0.15447958,-0.06443388,0.19825217,0.027267348,-0.07425555,-0.12542604,-0.2256765,-0.05299646,-0.1428756,-0.06576341,0.07299586,0.16638209,-0.017046772,-0.1283976,-0.01056272,0.10393016,0.11878254,0.0912093,-0.026713487,-0.048734132,-0.07240917,-0.056244448,0.040638,0.13442355,-0.029970909,-0.13072799,0.052893594,0.029078208,0.046893004,0.06932946,-0.0075802887,-0.13246068,0.17620364,0.052434806,0.22113352,-0.16482812,0.12311843,-0.08517519,0.08869822,0.13141304,0.026398916,0.13765287,0.092508666,0.0057421406,0.076020256,-0.11227241,-0.06480134,-0.08954688,-0.019190956,-0.12826027,0.16665457,-0.009638006,0.046479646,0.07577177,0.16546987,0.16439934,0.0018741448,0.24901077,0.14325804,0.03998886,0.02089445,0.34538737,0.1524226,0.13286409,-0.1709251,0.053635746,-0.063026525
R_w2v_train_963,-0.046082422,0.14168419,-0.00278583,0.090042874,0.060155705,-0.30648357,0.16965546,0.44950977,-0.14752935,-0.06519419,-0.09096502,-0.18516527,-0.059785563,0.055064294,0.083427176,-0.16194107,0.13184562,-0.16154107,-0.08523625,-0.36805645,0.17953509,0.060159393,0.14758155,-0.05142124,-0.11435457,0.052696362,-0.08544768,-0.055524662,-0.14423,0.026941223,0.17351791,-0.035824742,0.12854682,-0.21040468,-0.078693114,0.26371604,0.053875502,-0.10207486,-0.15858546,-0.27890146,-0.06691813,-0.17294787,-0.08545908,0.08311021,0.20982605,-0.015221366,-0.15697864,-0.0114852255,0.13872729,0.14325124,0.107769206,-0.04356293,-0.05861806,-0.10085681,-0.07712616,0.04340847,0.16663449,-0.028873123,-0.15097544,0.076482065,0.042948496,0.046629027,0.11605476,-0.00047081304,-0.15330654,0.2352956,0.05607547,0.29981413,-0.22139096,0.15501584,-0.09521755,0.117889315,0.16120222,0.05192042,0.16835867,0.11507519,0.014134803,0.09430588,-0.15021187,-0.076127276,-0.130306,-0.018087547,-0.17544755,0.21337712,-0.022534747,0.03540494,0.12183939,0.21167433,0.21022056,0.01320482,0.3045796,0.19038506,0.04338434,0.026180714,0.43471688,0.19956194,0.17301598,-0.22700797,0.067961805,-0.09376706
R_w2v_train_964,-0.046502642,0.12913564,-0.013378751,0.097050115,0.07501273,-0.29990572,0.17645858,0.44571525,-0.14840631,-0.07732033,-0.09425666,-0.18634567,-0.049555916,0.055638283,0.08207016,-0.15993413,0.14008439,-0.1572091,-0.08857313,-0.36169857,0.16983357,0.050142996,0.15707934,-0.04920923,-0.11602738,0.048374075,-0.06664241,-0.03845685,-0.13498229,0.029643323,0.17357273,-0.04196917,0.1147943,-0.21817644,-0.06550535,0.26278466,0.07119205,-0.11018721,-0.1470856,-0.26401174,-0.06565614,-0.17191128,-0.08117196,0.0693645,0.21030836,-0.010083664,-0.15090083,-0.014443541,0.14227572,0.13644877,0.10772767,-0.044014607,-0.05046802,-0.1051391,-0.07939991,0.04472413,0.1675463,-0.024055563,-0.1320296,0.07010142,0.050711542,0.03134471,0.13290699,0.008806514,-0.13563184,0.23504129,0.052864797,0.3074523,-0.22818609,0.15116331,-0.07994114,0.11603852,0.15478227,0.067358874,0.15196474,0.1012127,0.019818652,0.09298332,-0.14523032,-0.067549326,-0.14979076,-0.01248717,-0.1879426,0.20305765,-0.020924658,0.013031488,0.13982451,0.20812114,0.2110929,0.026410818,0.28389436,0.18450066,0.038820654,0.029600808,0.4189376,0.20069762,0.16875282,-0.2287961,0.069171205,-0.10754986
R_w2v_train_965,-0.029474206,0.1176194,-0.010126334,0.12559599,0.06663175,-0.35551363,0.1983096,0.49412465,-0.16165236,-0.059932612,-0.10129538,-0.18750355,-0.07921927,0.075567044,0.09964916,-0.15446377,0.15473962,-0.1450901,-0.095340595,-0.4188984,0.21602207,0.052000284,0.16474174,-0.06585172,-0.09916106,0.03408531,-0.09305738,-0.045881968,-0.16951384,0.030156413,0.17782539,-0.066394486,0.16738424,-0.23776278,-0.065363,0.30423325,0.065527946,-0.068880856,-0.15578991,-0.27437806,-0.04492289,-0.20451945,-0.14733636,0.068054065,0.22112271,-0.02389857,-0.15214229,-0.029178228,0.17666826,0.15506594,0.12592483,-0.0718018,-0.051310614,-0.07746637,-0.07500872,0.053276803,0.18708548,-0.0509744,-0.14665683,0.097587764,0.03389144,0.030273335,0.14550379,-0.009772293,-0.17866507,0.28848696,0.09780817,0.34058058,-0.24584574,0.20073521,-0.101876356,0.13100788,0.19457783,0.06453282,0.19340496,0.08240783,0.035540625,0.10696595,-0.16649789,-0.09421038,-0.18747155,-0.039546944,-0.20675644,0.22981945,-0.047946773,-0.0027816892,0.13699405,0.19610792,0.2311131,0.00094782235,0.33404177,0.20513389,0.074016616,0.024523307,0.4717574,0.21517035,0.15616535,-0.20382406,0.033252567,-0.074112535
R_w2v_train_966,-0.047674634,0.14697483,-0.0048677097,0.09989032,0.06227411,-0.3241985,0.17863527,0.4762645,-0.15683319,-0.06931957,-0.094054386,-0.1896803,-0.066237815,0.06470614,0.08798108,-0.16689414,0.14079303,-0.16311902,-0.08872997,-0.39006087,0.18726636,0.057350364,0.15408148,-0.052823246,-0.113444634,0.0473116,-0.095675915,-0.04998373,-0.15223287,0.029854776,0.1776456,-0.045470133,0.14158419,-0.2266013,-0.07540627,0.2815837,0.05978535,-0.098097466,-0.16446035,-0.2883043,-0.06824836,-0.1882123,-0.09479578,0.090289935,0.21827899,-0.02128274,-0.16721807,-0.012949351,0.14580934,0.15192841,0.11233564,-0.04263015,-0.054243807,-0.096438766,-0.078710645,0.04914224,0.17552178,-0.036219895,-0.15418679,0.07984623,0.044076443,0.043125745,0.12018247,-0.0032367005,-0.16726898,0.2452901,0.06667504,0.3180789,-0.22978278,0.16763157,-0.102108784,0.1253785,0.17323309,0.059758153,0.17595421,0.11434059,0.012999699,0.10329214,-0.1550979,-0.07892835,-0.14477216,-0.021692503,-0.18516177,0.22256769,-0.029102229,0.03449857,0.127293,0.21488863,0.22417045,0.014162161,0.32170388,0.19746932,0.04412428,0.026187398,0.45478323,0.20883828,0.17211024,-0.22763056,0.06510216,-0.09500611
R_w2v_train_967,-0.035860322,0.135095,-0.01314125,0.11640794,0.07697341,-0.34406075,0.20386744,0.49111745,-0.16294742,-0.07677965,-0.09089097,-0.193014,-0.05240979,0.0747771,0.093921185,-0.17263468,0.15717785,-0.15889941,-0.10599875,-0.40856922,0.19887027,0.04928625,0.17548658,-0.05308386,-0.12058222,0.03445347,-0.0733747,-0.022433408,-0.15098032,0.027515298,0.1776211,-0.06483799,0.14093441,-0.24972467,-0.06416568,0.29693487,0.085544705,-0.10620156,-0.16497706,-0.27983034,-0.06887504,-0.18317157,-0.11695628,0.07133614,0.22068948,-0.020997686,-0.1650498,-0.016467817,0.16160475,0.15081184,0.10627696,-0.054466486,-0.051130053,-0.1067235,-0.07451245,0.040539686,0.18075319,-0.0319429,-0.13361868,0.089849085,0.049071696,0.019813228,0.16443646,0.008381259,-0.15875204,0.27679408,0.06695816,0.34992293,-0.2633238,0.17572066,-0.080144964,0.14294298,0.17506593,0.0878279,0.17275585,0.0994204,0.026879989,0.106430195,-0.17563023,-0.07949618,-0.18422998,-0.022178562,-0.20621695,0.23249516,-0.03879399,-0.0065079895,0.16604011,0.21592158,0.22650799,0.025317488,0.3127197,0.21440679,0.043605354,0.023020547,0.46914694,0.22874142,0.16586994,-0.23213507,0.057349015,-0.10434516
R_w2v_train_968,-0.029501233,0.12221935,0.0046067387,0.08510207,0.048056807,-0.26325685,0.15634537,0.3964563,-0.13564804,-0.06331693,-0.07642424,-0.16107555,-0.058663934,0.048724376,0.058629278,-0.13539617,0.11477995,-0.14206256,-0.07106978,-0.32604936,0.14384106,0.04623121,0.12460665,-0.0423795,-0.09891047,0.034645695,-0.08316328,-0.04950646,-0.12899101,0.026018126,0.1427625,-0.04226811,0.12369842,-0.19424959,-0.06115318,0.24441163,0.052562367,-0.062462505,-0.12494854,-0.23161651,-0.05627636,-0.15732121,-0.08881881,0.0801869,0.1754907,-0.021631462,-0.13701297,-0.0069782734,0.12034919,0.13383313,0.0846081,-0.036794607,-0.038119026,-0.073126376,-0.06435134,0.04225972,0.14273606,-0.03871449,-0.12258785,0.072609976,0.04159438,0.026836568,0.111615025,-0.0010291009,-0.14074805,0.19880131,0.046511043,0.25988236,-0.19181561,0.12830119,-0.07735569,0.101690516,0.14640297,0.051836737,0.14358072,0.09237175,0.015890643,0.08555462,-0.123499215,-0.06341796,-0.114723936,-0.016806211,-0.15598129,0.17547144,-0.031598173,0.016388739,0.11105416,0.18136562,0.19237079,0.011914192,0.26664782,0.16918837,0.030060446,0.033931684,0.37241486,0.1637203,0.13171516,-0.1837544,0.055895865,-0.08339727
R_w2v_train_969,-0.038084086,0.13417259,0.0008639171,0.09730942,0.060941942,-0.28971866,0.16928418,0.42922986,-0.13973258,-0.06476305,-0.08761345,-0.1775717,-0.05864053,0.053023674,0.06743498,-0.1474913,0.13497207,-0.14772068,-0.08568873,-0.34912804,0.16183154,0.05645605,0.14243256,-0.04930111,-0.10846687,0.04331899,-0.08672681,-0.04045094,-0.1391334,0.029080518,0.15685673,-0.040813528,0.123196,-0.2097468,-0.06708433,0.25436884,0.06284777,-0.08309662,-0.14236519,-0.25468162,-0.066154905,-0.1738922,-0.09504286,0.07720329,0.19815107,-0.018801047,-0.14965984,-0.012758378,0.14044753,0.1399176,0.10031542,-0.03963768,-0.04069873,-0.088012,-0.076646484,0.04886911,0.16790204,-0.032087326,-0.13087097,0.08005287,0.043024383,0.028589476,0.115454175,0.0076604364,-0.13898271,0.22307114,0.05346076,0.29236168,-0.21133897,0.14842536,-0.084290974,0.10566481,0.15584116,0.05823117,0.15217635,0.09645508,0.017520113,0.09367985,-0.13796613,-0.07432136,-0.14331982,-0.019198425,-0.17487098,0.19493324,-0.028188108,0.015095945,0.1263669,0.19610077,0.21134,0.014977525,0.28154868,0.17665353,0.039480854,0.02168226,0.40952274,0.18839292,0.15566397,-0.20383552,0.0520893,-0.090891965
R_w2v_train_970,-0.058138914,0.14414956,-0.007423113,0.08785881,0.060329642,-0.2941376,0.18473597,0.4426775,-0.16109112,-0.06296694,-0.10150364,-0.17349082,-0.071895756,0.057644725,0.069929436,-0.15646295,0.11537102,-0.15451139,-0.07822667,-0.36277473,0.15173784,0.043117672,0.14940493,-0.039543405,-0.11646268,0.029615227,-0.082924955,-0.05456527,-0.14042062,0.039872304,0.17741656,-0.053935394,0.13097288,-0.22406329,-0.058427803,0.26270032,0.062794834,-0.08583408,-0.1450076,-0.26435503,-0.05474271,-0.18424013,-0.08480261,0.08430137,0.20820448,-0.024291344,-0.15450035,-0.008978974,0.12813027,0.14153713,0.1070301,-0.03723387,-0.03699813,-0.07687631,-0.077469334,0.047806658,0.1598121,-0.03521262,-0.14334793,0.068227574,0.05367844,0.03428533,0.11892218,-0.002729937,-0.14396773,0.21108782,0.07161095,0.29713932,-0.21781333,0.15122569,-0.08442163,0.11514546,0.154222,0.067699626,0.15677674,0.11455448,0.005845438,0.09972751,-0.13570024,-0.06276007,-0.12816676,-0.02104323,-0.16882111,0.18444803,-0.033830404,0.021077007,0.12664649,0.21254386,0.20849468,0.022120375,0.2945351,0.18736114,0.028251827,0.017231612,0.42095765,0.18355173,0.16131178,-0.22051248,0.06729633,-0.09368958
R_w2v_train_971,-0.029655859,0.12552701,-0.007177946,0.09984747,0.072831556,-0.32032475,0.17610401,0.4595213,-0.14576207,-0.0660571,-0.08553408,-0.18104017,-0.057546657,0.064347945,0.084933944,-0.15975642,0.14378667,-0.1460241,-0.08361586,-0.37601608,0.18960384,0.05194381,0.14818534,-0.05408606,-0.099418834,0.043391615,-0.07862655,-0.0373523,-0.14436159,0.023683634,0.16672894,-0.056383926,0.13203679,-0.2158796,-0.07795407,0.26877397,0.06518072,-0.09149356,-0.1551751,-0.2722052,-0.060261548,-0.1748887,-0.10875722,0.06834331,0.20389326,-0.023588534,-0.14766829,-0.02564446,0.14362061,0.14689764,0.10694369,-0.05221678,-0.059636973,-0.09792518,-0.064492315,0.039625116,0.1763165,-0.03616901,-0.13706724,0.07964476,0.03887367,0.029501086,0.14164658,-0.0024009787,-0.16336624,0.2589463,0.07255865,0.3053934,-0.23045957,0.16419709,-0.08528266,0.12282045,0.16586691,0.06692662,0.17419992,0.09757756,0.026236499,0.10254445,-0.16304195,-0.077482164,-0.15577993,-0.02119583,-0.18776108,0.215696,-0.027977038,0.01198755,0.13764751,0.19676654,0.20449717,0.0072605936,0.2980643,0.19219385,0.054365326,0.026047796,0.44293627,0.20225549,0.15856259,-0.20685999,0.051146112,-0.08915094
R_w2v_train_972,-0.04596342,0.15358795,-0.007008147,0.09369943,0.07179103,-0.32747126,0.21793698,0.5111783,-0.19695055,-0.099321224,-0.10381124,-0.18977356,-0.058253963,0.067588724,0.0678991,-0.1820725,0.14295489,-0.15579076,-0.10126238,-0.42086807,0.16982342,0.022530755,0.18715543,-0.04325998,-0.1424238,0.020668307,-0.06822359,-0.027027888,-0.14899391,0.048422486,0.17695732,-0.07168862,0.14783977,-0.29125777,-0.02544467,0.32725143,0.10894856,-0.073513635,-0.1477821,-0.2614595,-0.0621513,-0.20613877,-0.114657134,0.09669729,0.22501771,-0.037880346,-0.15878189,-0.004788624,0.14929213,0.14727204,0.10061344,-0.04985128,-0.026761949,-0.091469824,-0.091566585,0.048804324,0.15349999,-0.046122354,-0.12170864,0.09268081,0.077245876,-0.0014671785,0.18225604,0.015932944,-0.1575533,0.25648075,0.056403976,0.3563966,-0.25768265,0.16266288,-0.06908593,0.14257796,0.16849881,0.12877099,0.17431934,0.124783315,0.019255176,0.11429892,-0.15068696,-0.040423196,-0.17497349,-0.0067228773,-0.20528008,0.19957022,-0.070852526,-0.021699434,0.18704571,0.23828799,0.24429584,0.044748653,0.32062897,0.22603409,0.014935881,0.027772473,0.4533398,0.21787815,0.17654799,-0.24502842,0.07712494,-0.1344332
R_w2v_train_973,-0.040060423,0.1504297,0.0072845337,0.100688815,0.061558314,-0.33417755,0.19919604,0.4974279,-0.17576103,-0.081020534,-0.09946364,-0.19425862,-0.069233045,0.06423012,0.07508684,-0.1711774,0.1375899,-0.1554168,-0.09381072,-0.40531704,0.1749727,0.049140345,0.16210888,-0.055601433,-0.12825221,0.031249102,-0.091015644,-0.03779261,-0.15369779,0.03606793,0.17548785,-0.06238532,0.15194122,-0.25314248,-0.055412263,0.31380337,0.09111743,-0.071230195,-0.15424632,-0.27697393,-0.06377444,-0.20333594,-0.1205889,0.09411667,0.21859351,-0.030388538,-0.16341655,-0.008488788,0.1501172,0.15235524,0.10174495,-0.044580996,-0.033221938,-0.07786533,-0.09174304,0.054540176,0.17140064,-0.051974684,-0.13302714,0.0973444,0.05774383,0.021096574,0.14746058,0.004193096,-0.16357732,0.25080335,0.061230615,0.33351794,-0.24681969,0.16469255,-0.08551553,0.1293163,0.17645438,0.096060164,0.17915824,0.121644594,0.021639436,0.106947005,-0.15444404,-0.059574082,-0.15598431,-0.016071133,-0.19623825,0.21300498,-0.06038276,0.0056047644,0.15129398,0.22219014,0.23938367,0.025018057,0.3191706,0.21633941,0.030582722,0.025757985,0.44996637,0.21473517,0.16360027,-0.22669652,0.068547204,-0.10955953
R_w2v_train_974,-0.052404314,0.1364679,-0.02477848,0.09869716,0.07913456,-0.33315787,0.19333813,0.48629856,-0.15818705,-0.07619597,-0.09645936,-0.1798412,-0.0576998,0.071255624,0.09224455,-0.1779804,0.15140502,-0.16142842,-0.093093246,-0.39648584,0.19904532,0.046781674,0.1777964,-0.042050034,-0.12140739,0.045876496,-0.067765914,-0.033655126,-0.14409834,0.02762726,0.1867686,-0.051207233,0.13120794,-0.23855956,-0.061210584,0.29273468,0.080026634,-0.114180125,-0.17211059,-0.2795861,-0.063650005,-0.18382873,-0.088697106,0.069780365,0.22473487,-0.013802685,-0.15736294,-0.020560306,0.14722052,0.1312843,0.11581354,-0.050526023,-0.062718906,-0.11118086,-0.07812844,0.039762795,0.17059276,-0.032177545,-0.13512173,0.07017342,0.04504334,0.029494453,0.15492348,0.0035566874,-0.15592034,0.26602015,0.06942929,0.336479,-0.25052047,0.16873452,-0.08951602,0.13636693,0.1669836,0.08747152,0.17316143,0.104145385,0.014633497,0.113043725,-0.17196088,-0.0649425,-0.17118743,-0.01574652,-0.19509563,0.2282497,-0.029373322,0.013088442,0.15593633,0.22163162,0.21395127,0.01946372,0.30069673,0.21253872,0.042588644,0.02280624,0.45303148,0.22201252,0.18501677,-0.23747483,0.067196675,-0.10583343
R_w2v_train_975,-0.0409753,0.14803837,0.0025349478,0.095376864,0.05573319,-0.30046362,0.16660613,0.45346028,-0.14499153,-0.06382218,-0.089559674,-0.1814503,-0.062100694,0.050642893,0.07193332,-0.15618695,0.13577864,-0.15738723,-0.08726433,-0.36645836,0.16715321,0.061208803,0.14314798,-0.052015148,-0.11763768,0.049783,-0.09706268,-0.055025082,-0.1455754,0.0296362,0.16230129,-0.03828742,0.1323654,-0.21661092,-0.070416525,0.26958486,0.06388976,-0.086139835,-0.1585072,-0.27225524,-0.07382103,-0.1854396,-0.09390537,0.09134913,0.20746997,-0.02418567,-0.15410765,-0.009698851,0.14250495,0.15065014,0.10342471,-0.035213675,-0.047140934,-0.0905863,-0.0851316,0.05088776,0.16872233,-0.037235096,-0.14533405,0.07541157,0.042352717,0.04322606,0.109411635,0.005999394,-0.15680465,0.22295257,0.054535534,0.30025738,-0.21403477,0.15386775,-0.09248911,0.11306555,0.16596511,0.061239004,0.16267791,0.11111263,0.016961977,0.09304546,-0.14130288,-0.075963624,-0.13318409,-0.01701455,-0.18082014,0.2002794,-0.0314573,0.03356493,0.11879067,0.20640591,0.2184166,0.011117876,0.2988235,0.18709742,0.042003553,0.024765767,0.42946118,0.19469842,0.16025569,-0.21551412,0.057909645,-0.093897
R_w2v_train_976,-0.033722434,0.10477649,-0.0041060946,0.07939979,0.052341484,-0.25870347,0.14697343,0.37615675,-0.12795131,-0.054517545,-0.07325119,-0.14389691,-0.047655553,0.05519342,0.068368256,-0.13213488,0.109125175,-0.12113738,-0.072357,-0.3112629,0.14788622,0.040723667,0.12584928,-0.04059389,-0.0889368,0.029311087,-0.06176138,-0.029031131,-0.11577282,0.022414835,0.13705744,-0.042850114,0.10988928,-0.18743585,-0.049666777,0.2266909,0.05782817,-0.074761614,-0.12348245,-0.21755747,-0.0524816,-0.14528573,-0.0846416,0.06260364,0.16675165,-0.017860394,-0.12598188,-0.008560645,0.11641878,0.11626639,0.082264125,-0.036761533,-0.04190418,-0.07403321,-0.05690971,0.034765765,0.13314302,-0.03186993,-0.108608454,0.06730526,0.03640455,0.02363171,0.11415668,0.0008241574,-0.12910552,0.1997719,0.05080955,0.25432575,-0.19024257,0.1314893,-0.0699965,0.10503298,0.13307948,0.05999814,0.13847806,0.08665149,0.014523755,0.08233503,-0.12813787,-0.056472708,-0.11982287,-0.01694794,-0.15091416,0.17515084,-0.032106005,0.011907417,0.111019224,0.17096227,0.17032072,0.014817995,0.2435798,0.16297823,0.033416115,0.021441821,0.35462296,0.16929974,0.13040814,-0.17829812,0.052601222,-0.077479824
R_w2v_train_977,-0.032018695,0.10881459,-0.0065520993,0.0903941,0.051136144,-0.29158205,0.14122131,0.403546,-0.12080304,-0.04520295,-0.081997156,-0.1607836,-0.06617259,0.059110317,0.092977,-0.14021133,0.11148268,-0.12876457,-0.068205066,-0.32951665,0.1716652,0.061962903,0.12476195,-0.05098014,-0.08256018,0.045508683,-0.08824612,-0.050500218,-0.13842387,0.019531146,0.15642941,-0.03951751,0.13072531,-0.17410752,-0.082335465,0.23542155,0.039634995,-0.07563547,-0.14275764,-0.24815287,-0.048525658,-0.16199003,-0.091403715,0.067802146,0.18423545,-0.016848747,-0.13909863,-0.01566452,0.12761891,0.13274936,0.100510314,-0.04308366,-0.057476077,-0.07471603,-0.049991038,0.048019562,0.15910009,-0.03564365,-0.13700594,0.06245488,0.024732241,0.050272863,0.09379327,-0.01567435,-0.15865529,0.2203431,0.06921136,0.25746974,-0.1942543,0.15322313,-0.096064255,0.099184975,0.15951215,0.040655248,0.15990151,0.09507735,0.016257254,0.08693405,-0.13626197,-0.08467574,-0.1151018,-0.025338084,-0.15428229,0.20207201,-0.010673693,0.04274207,0.09039211,0.18084446,0.18507019,-0.0036580968,0.28290325,0.16839194,0.052565318,0.026425686,0.39015192,0.18271248,0.13836098,-0.18184659,0.04673999,-0.067174144
R_w2v_train_978,-0.029596338,0.1103655,0.00031994365,0.07127034,0.03385685,-0.2211649,0.11731233,0.33857897,-0.107523225,-0.042279348,-0.072129644,-0.13733388,-0.06597911,0.040446807,0.054178383,-0.107346326,0.092635006,-0.12123767,-0.06084184,-0.2699784,0.12580232,0.052991718,0.09866571,-0.035973452,-0.077901885,0.040827192,-0.089536496,-0.06941392,-0.122985534,0.01574802,0.12653165,-0.028782735,0.106096156,-0.15471284,-0.06080328,0.19111618,0.028592765,-0.058475163,-0.117661804,-0.21431915,-0.050039906,-0.14257011,-0.065250136,0.08170154,0.15876849,-0.0148661835,-0.13142033,-0.013092359,0.10082962,0.12027441,0.081611685,-0.029516038,-0.04051681,-0.059570715,-0.057637732,0.04021824,0.12339105,-0.036416247,-0.12961811,0.054786496,0.030426346,0.045664396,0.064590216,-0.0058642495,-0.12372719,0.15731712,0.042026203,0.21700943,-0.14679678,0.119518556,-0.08127949,0.08412381,0.13155769,0.014249244,0.1316447,0.07809973,0.010560172,0.07770461,-0.09436428,-0.07128905,-0.08428555,-0.024620391,-0.12677506,0.14782152,-0.01722157,0.048780087,0.06452617,0.15284638,0.15845083,-0.006316189,0.23937199,0.13522732,0.04748885,0.02048222,0.32310355,0.14038716,0.113955766,-0.15814131,0.038706373,-0.054225072
